study_id,room_id,startTs,endTs,capacity
3f548bff-cbd5-4435-8a01-f019d683d3d7,9dc8bda2-0f6c-566f-9dd7-8cc335ee35bb,2025-11-13T12:15:00,2025-11-13T13:45:00,13
21bbcd4f-68cf-4bc0-b6de-161a457c7e02,efaa1fed-2e9f-5685-b406-51a6f3523e1f,2025-10-13T18:15:00,2025-10-13T19:12:00,16
bd95857a-bd4a-42a1-9530-bd998f4f35d1,a04fbcd4-2dda-5640-af16-335bea6853ab,2025-09-15T17:30:00,2025-09-15T18:31:00,7
4c67787e-968d-4187-93c6-7b85f195183d,42cbe9f5-271f-5630-90f9-7e7d111257d9,2025-10-22T19:45:00,2025-10-22T20:52:00,9
d44e7659-a175-4a7e-8d5b-0711f3d7167f,e4cd1ea9-61ba-5b28-81ff-17922a48fa1d,2025-10-27T16:30:00,2025-10-27T17:36:00,14
cbcda236-2f12-4547-ac36-f5665e1768c1,6d9c80f6-7fa0-5a93-bca6-8219c54ab315,2025-10-18T19:30:00,2025-10-18T20:29:00,65
679930c5-7fe0-42ec-944f-b3e5ecfe3d36,51a66be8-3a82-5316-9f76-b0aea5fd6ad4,2025-09-29T11:45:00,2025-09-29T13:41:00,99
936da777-90c3-426c-ba14-e516263bf79f,0d2ad58d-7d78-52a3-a1af-d33105a84dab,2025-09-12T12:00:00,2025-09-12T13:43:00,17
11f63a4b-0ddf-4af8-a991-1c05a266e1f7,602bd45b-26b1-5a00-b488-af413bbe20e6,2025-10-14T17:45:00,2025-10-14T19:17:00,9
fe172b96-809b-4f21-9acb-d96228912347,c5be78bd-4f9d-55d7-a404-5ff4997fc46d,2025-11-10T08:30:00,2025-11-10T09:43:00,16
af00e3c2-cd49-4f87-a61c-69a34cb37490,f02d278e-8d24-507b-b2ef-d6a8f1f95615,2025-11-09T19:30:00,2025-11-09T21:07:00,7
7f32ac5e-77cf-45bf-8c69-bb019930493f,b04f34df-94f5-5f12-9bc6-807988b9e2c4,2025-09-15T12:45:00,2025-09-15T13:44:00,9
614e2d58-8922-4adf-891f-0acec979d2bb,efc44e04-01b3-55de-9401-aa71ad9a2739,2025-09-28T14:45:00,2025-09-28T16:17:00,177
a67604e1-f8c1-421c-ba62-a077f36cef95,dd426cc6-a1e4-5a88-a90d-43d4b76f3fe1,2025-11-19T14:15:00,2025-11-19T15:53:00,173
f4ff1f90-f883-4d38-a986-dd7fe2fd625c,9605a727-808e-5199-837e-8993db72d5db,2025-11-02T12:00:00,2025-11-02T13:32:00,12
212303e5-f1ba-4bc2-8d68-45088eaa7046,051ac5a1-5c1d-5597-8921-cb1996fa9daa,2025-10-11T13:00:00,2025-10-11T14:32:00,17
20566d54-d639-4a20-b6ae-5fcb746850e1,8b869bda-8d79-57a8-9b7d-820a66815237,2025-10-16T11:00:00,2025-10-16T12:43:00,8
9fd5868a-14ec-4b25-99a0-261c7e97a2db,ebd91ca4-fd31-5c8e-ac8b-819197ba706f,2025-09-13T08:30:00,2025-09-13T09:46:00,8
18c0fbd8-5234-4e0a-9adc-1d6e790a1fff,75cc0430-aeb4-54be-a0cb-25f6e901277f,2025-10-07T09:15:00,2025-10-07T11:15:00,12
c21a1685-de07-4463-96f4-67082aaa9920,2fec410c-21fc-5cbb-b338-8e24ac3f09d0,2025-10-23T10:00:00,2025-10-23T11:20:00,8
f280ac6b-8f9a-4356-8fc9-edfcd0fca9f8,c37c771a-b61d-59b1-bf21-16e636c267ad,2025-10-13T10:00:00,2025-10-13T10:48:00,10
72bafa3a-177a-4608-ad1c-0d47897587a1,46abea2d-fbcb-5238-9b66-1c88e6cef5a7,2025-10-11T17:30:00,2025-10-11T18:17:00,28
e6077d1a-868d-4c2f-841f-5176f29f9a0d,39969609-6a91-53fb-a761-e29f07e06ad3,2025-09-27T19:45:00,2025-09-27T21:37:00,9
fe1d2b19-365d-47dd-9105-806965678216,08669be2-481a-5e10-ac2a-626e5b7f5797,2025-11-10T15:30:00,2025-11-10T17:20:00,33
e0c43cb0-b807-43fd-9bda-e0984c680a52,a5f6a699-6693-5d6a-a643-aa707a1c142e,2025-10-09T17:00:00,2025-10-09T18:51:00,8
351855a1-c911-4ba7-8fde-b6654f70c1f9,deeec30a-3f44-5c15-bc41-51f68a5121b3,2025-09-14T08:45:00,2025-09-14T10:21:00,60
8288cfcf-07c5-45a2-9ba0-82fc2aedd1b5,98231e5c-564f-59bd-a8d0-49f4ba189496,2025-11-12T19:45:00,2025-11-12T20:39:00,6
b17af9f7-1b1d-4f98-85ba-e0f9e72402c5,7c802cab-08fe-5ea8-98f1-7e8fd73850a1,2025-09-29T09:15:00,2025-09-29T10:35:00,11
b5c295ef-6e10-4c27-a2cb-690f9848da99,694addb7-f785-5a7a-a7d2-5eb4c85b311c,2025-11-17T12:45:00,2025-11-17T14:34:00,160
8c33e404-a121-421d-883a-d6a38060c0e6,2201674c-6306-517c-886a-a49b34113d52,2025-09-25T18:15:00,2025-09-25T19:55:00,20
6a4d90f2-b202-4b22-a30f-089cb2dc5297,83506954-7a60-56b2-acef-682a35df96b3,2025-11-02T13:45:00,2025-11-02T15:21:00,19
66fa329e-b265-4b2e-9d96-1f5cd2d45713,8935ddde-2af5-5437-835c-ef6496bed1e9,2025-10-21T14:30:00,2025-10-21T15:47:00,11
0d4f2a50-0df2-463d-b13d-dae170efecba,43f260eb-ee1e-5ef6-bae5-73ed87f3af12,2025-11-10T09:00:00,2025-11-10T09:55:00,29
86dc0913-5be9-438e-99ae-a7b5b30aab9f,cc6a8c28-75b6-5209-b477-0678cda0b8ec,2025-10-28T10:00:00,2025-10-28T12:00:00,23
3d6d05f0-e925-4cef-801d-0c90971f6975,2734f8cf-e26c-5f10-a64b-636d5b664c11,2025-09-26T14:30:00,2025-09-26T16:09:00,19
e0e4413d-4288-4eb3-be30-69d9ee00926f,de508ec6-b0ac-537c-8860-1d45ded9e792,2025-10-20T13:00:00,2025-10-20T14:58:00,10
f8444d95-cb3d-4e71-8e7a-49e9192698eb,d80fe320-d701-5b76-812d-09a168ef4972,2025-11-11T11:00:00,2025-11-11T12:29:00,23
b6f56d90-c51b-4860-9c1c-cc9d9bcc1aa9,94c29468-9316-5ac2-9090-57502ade6fd1,2025-10-16T17:15:00,2025-10-16T18:54:00,6
bc6b3a84-3820-4059-bd0a-f3858ee739f1,ced2c647-8aa0-53b8-b59e-edc995839479,2025-10-15T08:15:00,2025-10-15T09:34:00,17
425e8034-e945-4ed4-8c3f-7ffec601d280,ad0f08b7-a983-51b8-ad45-59c31d12db59,2025-10-24T13:00:00,2025-10-24T14:08:00,228
eec70cc4-f5a3-4cab-ba75-a6426e4f97a5,3e160a34-be42-529c-80ef-b6aade46e4f2,2025-11-01T09:15:00,2025-11-01T10:03:00,11
fd5ab1f1-0039-4fb2-8adc-4f6120517c38,e2636108-abcc-5f4d-be4a-e32bbf677b50,2025-10-08T14:45:00,2025-10-08T16:28:00,27
ff9b5002-1e25-4b7d-a79d-a6171ab94b8f,ceaf0bf1-90f8-5b21-a7e5-d41e6eed5ae1,2025-10-20T19:30:00,2025-10-20T21:27:00,25
09f8bd03-4012-4424-88a0-7821eeb69b8d,39969609-6a91-53fb-a761-e29f07e06ad3,2025-09-30T10:00:00,2025-09-30T10:55:00,14
33173fba-f832-428b-96be-75d6a0597ebc,4d7343a5-e265-5b8e-bb4d-4674e449f7a9,2025-11-04T15:45:00,2025-11-04T17:23:00,14
13c90092-1e03-4777-867b-98b7a1e3db27,06f33cf1-b708-5755-96ba-da6455d9754a,2025-09-25T13:45:00,2025-09-25T14:44:00,8
437cf076-111a-4433-ac35-74d2b721f2fc,8d6c40e7-98b4-51b3-86b7-9a430b6d3b5e,2025-11-12T16:30:00,2025-11-12T17:20:00,62
34715eac-3b31-49b5-af44-8408a11873e0,72d0b312-f73f-53df-809f-e32cd3197645,2025-09-18T08:15:00,2025-09-18T09:38:00,9
b96801a5-37fc-4fab-a65f-fadfa6429c7a,a17cd310-b329-50cc-95f4-1c0188c5cde5,2025-10-13T12:30:00,2025-10-13T13:30:00,6
d5280e68-bbd3-4f0f-ae07-f7c3ae9795c7,140b7fb7-70f6-5057-b27c-1e73dfd9d067,2025-10-03T10:45:00,2025-10-03T12:38:00,186
9efe786a-39f6-4ce8-95d2-60c3f9da4fef,256bb772-980e-52c3-9ff4-d2b4fcda623c,2025-10-26T09:45:00,2025-10-26T10:35:00,12
a94a02b2-c1c2-4446-af6c-a9e83fdc776e,2ac8cfcd-b907-58ac-8f1f-46382e676e9e,2025-09-20T13:45:00,2025-09-20T15:43:00,109
ee6ae0f4-e230-4755-9331-0b1510b4839f,3abd965e-4a5c-5f18-bc4c-4e7d738da966,2025-11-03T12:00:00,2025-11-03T13:36:00,8
b1e2d369-0864-4311-94d6-a2a9b7b6c644,b64d7f50-9c54-5d56-b44f-4d4cf8a8e810,2025-10-02T17:45:00,2025-10-02T19:16:00,28
9fbb2132-6792-4ed3-8601-fec92951ea54,a25ab54a-f388-51c4-b3d7-f6b15a0da06b,2025-10-12T14:45:00,2025-10-12T16:37:00,6
98c2ab58-0728-4aba-b7c2-772def897ddb,fcc1fb16-b1cb-525d-8544-8ce01ff8a6ae,2025-10-24T11:30:00,2025-10-24T12:36:00,8
8676a267-d112-4c72-a114-7b9a107b499f,20ba3e07-e1fc-56a0-b7ae-18ea9f9371b3,2025-09-25T16:15:00,2025-09-25T17:44:00,95
af168764-9a86-467c-bc02-5f46e09472b5,d3c06b43-13dd-5240-a7ef-0c5c9b3e4518,2025-09-29T11:00:00,2025-09-29T12:03:00,8
99e07be9-46bd-428e-a24b-4116c9fc7fad,33574fed-a75b-594d-927c-db7d2386c4b4,2025-09-30T18:00:00,2025-09-30T19:07:00,26
3bbcb38b-263a-4770-a863-7368125806e7,275a2d4f-510b-5d05-8674-657c075446a1,2025-11-07T18:30:00,2025-11-07T19:55:00,10
9e3dc9c1-ef8c-4fa7-9b6d-1f1fedeae984,de945561-6130-5b11-9f81-b7279a9908d0,2025-11-10T15:30:00,2025-11-10T16:50:00,15
b0e6f6c3-f009-4937-80e8-6641ef98babc,776cc1ad-3740-5b76-9415-ab6bd527f47f,2025-11-14T09:30:00,2025-11-14T11:14:00,34
6b39e2fd-eca4-4a84-b3c2-456c7e5e1990,b0aaab4f-efc0-539d-9264-967ad3b86981,2025-10-28T12:00:00,2025-10-28T12:56:00,15
d6aaa857-bb71-492a-8d05-5fba9cdf7e09,2a98923c-647a-534f-9489-cc17e4457e75,2025-10-30T15:00:00,2025-10-30T16:42:00,18
be3fe336-e372-4aff-af89-2ed3eb961f70,9fe02000-6867-500d-969e-d0725f4b8c56,2025-10-05T13:45:00,2025-10-05T15:34:00,10
0d0bdb38-86be-4cc1-a4d0-0668bb4ed5e3,6a07f8af-386d-5a3e-a1dc-a7c81055807f,2025-11-07T09:30:00,2025-11-07T10:25:00,14
50167770-9dad-4bce-8a50-709160315d18,d4fad4df-493d-5f67-86ab-7efeef5e93b6,2025-09-16T11:45:00,2025-09-16T13:26:00,39
b611e954-8cb7-47da-9fc1-ee06936e3ba0,2e94be1d-3f80-57e3-ac88-f35d848a4392,2025-10-01T13:30:00,2025-10-01T14:51:00,12
c0387048-16f1-4e57-87bd-cfc7a0292f2e,7b919de9-58b9-5f27-b8b0-59a897a63565,2025-09-17T18:30:00,2025-09-17T19:23:00,27
fc632395-25f6-4105-a95e-dac04bef80c0,7637b807-15b2-5f32-bba5-267e6d5c8902,2025-10-30T12:30:00,2025-10-30T13:34:00,11
fc92bc16-3b61-4589-98ca-df53613e32d9,16dc4027-24d2-57b8-942a-c789b6abe7ec,2025-09-29T13:30:00,2025-09-29T15:05:00,8
d2075140-b784-415e-8f41-30187ed9945e,6c2f6331-16b8-5d34-b476-8069e612dca9,2025-09-21T12:45:00,2025-09-21T14:12:00,71
d8ebba02-bec0-4149-bcdd-af2308ae25c5,7906aa67-0cfa-547d-8330-1b2e6995860e,2025-11-17T09:45:00,2025-11-17T11:35:00,11
f17f4f68-51e2-4af9-ac0e-223d5c35dcf6,4f33cc38-754b-5d74-9082-97041363939c,2025-10-20T10:15:00,2025-10-20T11:43:00,21
720b962f-4e65-4902-bd9c-a8e2d08536dd,d77c804f-e784-5fe0-8d93-ffe2ea5a09c8,2025-09-28T10:00:00,2025-09-28T11:22:00,7
2228b5cb-8e18-4eef-829c-385445f266c9,2b9730dc-5c6a-5df2-8646-f8d4fd955e54,2025-11-17T08:30:00,2025-11-17T09:31:00,30
cfb8a77d-9563-4e21-98dc-9d8cc4066081,3cfce57f-e074-5ee4-b41c-d60b6a64c826,2025-10-04T19:15:00,2025-10-04T20:56:00,6
8f0f67bc-cda2-4a5a-be4f-bd7b3d048a0d,19622da0-8db5-52fd-9313-dbe3bdff5a84,2025-10-11T15:30:00,2025-10-11T17:12:00,7
72a02f28-94a4-4293-95b8-2c6fce8c8189,7515a505-33b7-5021-8ebc-1e269e40d871,2025-10-20T15:15:00,2025-10-20T16:47:00,24
c2d51fda-da4d-4cf0-a042-edc0db4b76d7,acc53e93-80e2-52df-b5e6-ea1df2210c7f,2025-10-17T14:45:00,2025-10-17T15:50:00,57
cdfa8003-947c-4061-b689-0fe24c7a1233,a39ab406-0b29-5064-911e-5b0be7044db6,2025-09-28T12:00:00,2025-09-28T13:46:00,29
24e44531-0b4c-4c3b-b5b1-a7992b2051b3,91c78d3c-6514-551a-aefb-02ddb1295be8,2025-11-16T09:30:00,2025-11-16T10:25:00,201
88a21484-0181-4023-b75c-9000657e1712,18828f76-8006-52c5-b494-215530f4eca2,2025-11-07T16:15:00,2025-11-07T17:55:00,8
baec14cb-8b4d-4e4c-b893-7fb8b6b414b6,f766af90-0248-51bf-a86c-be4a9ff64917,2025-11-07T13:00:00,2025-11-07T14:38:00,6
98c2ab58-0728-4aba-b7c2-772def897ddb,2c7e2dff-4cbe-5b20-8cca-7de8ed6ff2b2,2025-10-28T11:45:00,2025-10-28T12:40:00,17
70e37931-67d3-4a1b-9f6b-b54328a48d41,e1628302-5713-58f1-9997-9da5f54c3bda,2025-10-21T09:30:00,2025-10-21T10:33:00,41
d74ada4d-0a45-47ec-a3be-90ed6f8668a3,6d8a4f19-11c8-5aca-90fb-cad054f0c5b4,2025-11-10T19:15:00,2025-11-10T21:00:00,34
06495dd6-710f-4fb2-a62d-7d1a7ca02728,7433118f-2a85-51f0-8e2c-77b3828dc200,2025-09-21T08:30:00,2025-09-21T09:42:00,8
09ed1c15-1b98-42be-aa1d-6c987f2b1c49,47495401-484c-589b-8120-64eb1c6e76a9,2025-11-17T14:00:00,2025-11-17T15:21:00,66
c3867612-bb1b-46fd-8694-63da9af23453,c6c7a250-4f24-5143-a609-1a87914a3a54,2025-09-17T11:45:00,2025-09-17T13:28:00,8
b9dd2578-cecb-42f0-a65b-a5b4ebc23d8e,4067f66f-5604-59f5-bc18-b362612249ef,2025-11-18T08:15:00,2025-11-18T09:18:00,8
89826afb-f84f-4395-9346-4d628cf7ae41,43d78080-2f40-5c37-849c-45bde6be65cf,2025-10-26T11:45:00,2025-10-26T12:53:00,27
32e0c78f-2611-4f7c-a5ce-e1d69b5e9ccc,39938282-251e-5a00-ac80-d93dd9bd309b,2025-09-19T16:00:00,2025-09-19T17:34:00,21
3a5b9651-bbd1-4612-b429-b43eb55bd348,f02d278e-8d24-507b-b2ef-d6a8f1f95615,2025-10-30T13:30:00,2025-10-30T14:17:00,11
75023c6a-f915-463b-bc5e-f81144e6cd12,aaa5a524-66f6-5144-845d-74efcca03a9b,2025-10-25T11:00:00,2025-10-25T12:59:00,16
9bed3072-62c3-4311-83f1-489a9cf3e499,6a7de250-6bc7-583e-a4c9-b7f4ba7b9e83,2025-10-26T16:30:00,2025-10-26T17:37:00,65
bdf56de3-e308-4adc-a0b4-7b9d562dd296,4581a261-7478-5315-a092-30a3423d8276,2025-10-04T10:00:00,2025-10-04T11:43:00,6
d32a2df4-d49d-4892-bdb2-79d5d62339d6,8e3ee85d-4eb3-58f8-8b80-d8ce89615aa6,2025-09-16T11:00:00,2025-09-16T12:25:00,15
1bd935f5-3a5c-4a95-81c6-a37d21df4441,8b869bda-8d79-57a8-9b7d-820a66815237,2025-11-19T15:30:00,2025-11-19T16:19:00,12
76c9c6d2-37c5-4ad9-be1d-e1beb04a8576,5c18c9b8-6794-55e7-a89a-3bce7ceda47d,2025-09-17T18:30:00,2025-09-17T19:49:00,7
2639b98a-76a3-4315-9981-6db4b79f2372,525e04a2-4bc4-5a6b-80ed-e21cfa123579,2025-11-05T14:45:00,2025-11-05T16:19:00,16
4d9a8556-2d2b-44c9-a44b-fde8d7888e6b,99247f66-6cf3-522c-834e-99a5fb96bd06,2025-11-13T19:45:00,2025-11-13T21:17:00,138
2efa0bd8-df3a-4e4f-b58e-122075687529,6efee536-e5b9-5345-9e3b-a6ef45b4145a,2025-11-04T09:45:00,2025-11-04T10:53:00,15
8090e327-5511-4a51-8562-04d88d7358ae,91c78d3c-6514-551a-aefb-02ddb1295be8,2025-09-21T13:30:00,2025-09-21T14:54:00,120
2f65527c-7a5c-4622-a541-0c1999634487,8696fd51-5954-5d60-a9a2-a9627209c96f,2025-11-04T10:45:00,2025-11-04T12:14:00,20
26df7b54-db42-4841-94bd-dbb0fa697dfb,608583b4-9364-563e-80de-22c8b972509a,2025-10-26T17:45:00,2025-10-26T19:05:00,169
d2ffa84a-7664-4248-b751-f6e67c40e550,48b24b37-0270-5ced-85b9-8a1b1f0ec48a,2025-09-20T18:45:00,2025-09-20T20:16:00,71
cdfa8003-947c-4061-b689-0fe24c7a1233,43ac69f7-395d-5aa4-8e4e-7548f077f71e,2025-10-01T08:15:00,2025-10-01T09:56:00,10
b4d582f5-eb7d-40f0-9e37-e298500c7e1b,8e476b5e-abd0-5334-85e4-bd1bf8cd6c6e,2025-10-11T18:30:00,2025-10-11T20:01:00,55
a67604e1-f8c1-421c-ba62-a077f36cef95,d2ad163c-6e0f-51d1-8680-828fd4d173ae,2025-09-15T17:15:00,2025-09-15T18:57:00,17
d68106bf-d6e2-4946-a1a0-4b8a3d4454a3,fc339e65-7938-5446-8654-dc39aacee11a,2025-09-20T17:15:00,2025-09-20T19:07:00,11
939caaad-b7a3-42ba-9233-11fa567751bd,b2249b8a-f583-551e-a735-6dba15f0d46d,2025-10-16T11:00:00,2025-10-16T11:48:00,100
dd913ffd-fe84-4dc4-b292-f508b900db58,7115c4f8-ae26-5631-ba8a-646d48ad5ae2,2025-11-16T14:00:00,2025-11-16T15:18:00,18
d16e13fa-45c5-4630-8224-b4a095de69e5,30dd2bf7-88d8-58a1-a776-aa30d78ca92c,2025-11-07T11:30:00,2025-11-07T13:17:00,57
b35f161d-6186-4870-98fa-efdbf57837e9,b638f627-4234-5222-90a8-744c550f72fe,2025-09-20T15:15:00,2025-09-20T16:56:00,17
80373705-6cc1-4c7a-bf66-fc50b6be08a5,6f6b87fb-7aed-5748-83d7-1f6f8c625642,2025-10-21T18:30:00,2025-10-21T19:23:00,146
7dca9c89-76f7-420f-ba84-c87f0eaf1153,553395ec-3119-5caa-a7a8-7583cc4b1af0,2025-10-19T10:15:00,2025-10-19T11:46:00,136
70e37931-67d3-4a1b-9f6b-b54328a48d41,d97e1dba-8fd8-54de-bee2-a51623a2ad73,2025-10-06T10:15:00,2025-10-06T12:03:00,6
4843e813-8048-464f-94ac-fc1f561cf348,a5a12b7e-ebee-5aa0-a4a5-7bf97bc6804d,2025-10-28T15:15:00,2025-10-28T16:11:00,8
bd95857a-bd4a-42a1-9530-bd998f4f35d1,8b869bda-8d79-57a8-9b7d-820a66815237,2025-11-11T16:45:00,2025-11-11T18:22:00,8
322521e6-f6da-4a33-a7ce-21bde3a09a3c,9792571c-794e-5edf-bf98-13f842b97520,2025-09-20T15:45:00,2025-09-20T17:36:00,17
a696e651-987e-4430-aa42-76897d1556df,a7a677d8-a43a-50c9-a109-93388f8dd44c,2025-10-04T10:45:00,2025-10-04T12:34:00,6
6a3a32c4-1a26-4fd2-9e2d-4bae7994799d,f4eaaad2-c9c9-537d-8137-0d82f3af019b,2025-11-16T10:30:00,2025-11-16T11:36:00,11
bd685a70-9a9c-4f52-8a12-b2b836a03240,a5acfc83-eb1d-586e-a56e-a394f10c384b,2025-10-09T13:30:00,2025-10-09T14:25:00,8
a36a19cc-f969-45f1-960d-1676c8295753,2ec0a5c6-d37b-598d-8d26-d30ad37119ba,2025-11-20T12:15:00,2025-11-20T13:38:00,10
72a02f28-94a4-4293-95b8-2c6fce8c8189,9cb809a7-104b-5e65-b517-e7bd6a004ec2,2025-11-14T18:15:00,2025-11-14T20:15:00,10
8df35843-5732-4e73-8376-6bc73bd7043b,40d66ced-7594-5668-b1b8-34438c289582,2025-10-24T17:00:00,2025-10-24T17:48:00,7
f2471b00-40e3-401e-b77f-580c4e3f383b,90e886fa-2031-583c-9b19-dcd8405f0334,2025-10-14T18:15:00,2025-10-14T20:13:00,19
95f6ee8c-a403-4514-abbf-30e0180e4a0d,476dcd12-46fd-5073-ad9d-6311eef3c7b2,2025-09-14T15:30:00,2025-09-14T16:53:00,21
8bd8a0a7-20bf-45b3-ac89-591d63ad826a,4620b2f2-6762-531d-8cf9-88e448f90f3e,2025-11-01T12:45:00,2025-11-01T13:39:00,13
ff9b5002-1e25-4b7d-a79d-a6171ab94b8f,9d995163-1e50-5269-9d04-e3571935adcd,2025-11-03T15:45:00,2025-11-03T16:56:00,16
0f7cabcb-e171-4bfb-8587-a0e5b58f89cb,02f5f214-3a8a-5523-bb31-daf331f430e7,2025-10-21T19:30:00,2025-10-21T20:59:00,18
f280ac6b-8f9a-4356-8fc9-edfcd0fca9f8,fa264ebc-deab-5c5f-bee8-ff663ce5adcf,2025-11-15T16:00:00,2025-11-15T17:25:00,36
3e5c2dc1-6c15-4931-84dc-3c0f24ace6cb,b1c8d650-4e66-5d07-a438-aae91c35aa4a,2025-10-15T15:15:00,2025-10-15T16:18:00,7
f11df9cc-e583-4caf-8b38-5dac6df97ea4,553395ec-3119-5caa-a7a8-7583cc4b1af0,2025-10-30T17:45:00,2025-10-30T19:01:00,227
d388c8e8-ea6a-4c01-a7af-c7229adb48c0,804443fb-a420-5f6e-b970-1f6cd52d789f,2025-10-22T17:30:00,2025-10-22T18:39:00,11
83587935-7b31-4048-878d-adea27593e80,a8215bed-3a56-5819-abfe-2845b30c26f5,2025-11-09T15:30:00,2025-11-09T17:18:00,6
936da777-90c3-426c-ba14-e516263bf79f,a4838ee2-3aff-5e84-9ac7-3e95f16ed06b,2025-11-14T15:15:00,2025-11-14T16:27:00,155
9386bea5-a738-4ba0-9184-d0df25f33e9e,7ae20e7d-584e-5f25-b6a4-18637921eb01,2025-09-17T12:45:00,2025-09-17T14:30:00,79
31ba6c27-1978-4a4e-800f-176578066aa4,6e95ebeb-ff61-5973-864e-0073e3d0df34,2025-09-24T14:15:00,2025-09-24T15:33:00,17
c0ecaa06-5d46-44f4-8cfc-173baff11266,3862487a-dd2a-5629-870c-80dbed9652d1,2025-10-27T08:45:00,2025-10-27T09:36:00,15
3d6d05f0-e925-4cef-801d-0c90971f6975,7ea4844c-b5d9-5f09-b5cd-7fc0b72c2438,2025-10-27T16:30:00,2025-10-27T17:24:00,55
dbc717e2-a8fd-4086-8048-bea526bae579,9dd281d7-7e61-56ad-b88d-06245933fa49,2025-11-20T12:00:00,2025-11-20T13:01:00,9
a7e8e084-b4a2-4d12-94a3-beae5822e15b,978f59c2-6b9d-5cf4-b7cd-689f9582ead9,2025-10-24T16:30:00,2025-10-24T17:33:00,107
e536c510-1a66-494b-bffa-7be5e47b422b,e07f0d69-5787-5d97-a4c5-0fbb47642ad4,2025-11-01T16:00:00,2025-11-01T16:50:00,7
220cacf1-7889-4eea-97ef-df76058cabca,ab3cac8f-ebb2-54c6-83e9-26aeb7e3d9e6,2025-10-23T15:45:00,2025-10-23T16:49:00,137
7f32ac5e-77cf-45bf-8c69-bb019930493f,1f4f2d6f-8f9e-5860-847f-0b93ddeabd1f,2025-10-21T10:45:00,2025-10-21T12:08:00,16
2228b5cb-8e18-4eef-829c-385445f266c9,f28259fa-c2bc-5617-b650-fe26ec98cdf1,2025-11-18T15:30:00,2025-11-18T17:15:00,19
992cc395-ad49-4a3c-befc-d0691c33f79c,177b89cc-a805-5cab-817e-8aaf3a643b0e,2025-10-23T18:00:00,2025-10-23T19:38:00,80
442c05c5-8085-40fe-be83-862651ff4ade,ede4a784-bb16-5ad3-913b-63d1e4b3206e,2025-09-14T17:45:00,2025-09-14T19:03:00,11
13cbe2a9-12bd-4c4e-9649-fea8b4f520c3,33269c5c-a338-54b6-830a-ddcdad60f199,2025-10-10T19:00:00,2025-10-10T20:59:00,21
628176d8-4829-4f18-99c6-7f573e90b256,e140f143-44e8-555b-8465-54e82625ba9d,2025-10-29T10:15:00,2025-10-29T11:04:00,9
8143ee27-3f98-4556-b6da-45354d385e2e,c6fa5cbc-e9c6-513a-9fe8-cf17a7396adc,2025-11-06T13:45:00,2025-11-06T14:49:00,111
607b8e42-16d6-47f3-b6d4-d5cb5ec871a3,a2c98c49-8911-5bd7-80a6-791ea3e5acbe,2025-11-02T16:45:00,2025-11-02T17:37:00,11
4a90aadb-b9fb-4430-976f-a92018c88161,f4028d53-3b48-5ea2-931f-60f1e95924d2,2025-10-07T16:30:00,2025-10-07T18:16:00,22
61826d71-0b1a-40a3-9ecd-c591020d30b4,ea8e5281-d185-5fbf-9a5c-170d050ac115,2025-10-03T15:30:00,2025-10-03T17:24:00,11
09eb4b88-7e49-45f9-a8e6-a1d92a388876,0511cb4b-519f-564c-aa76-7dac379dba05,2025-10-14T17:45:00,2025-10-14T18:54:00,69
706a005f-9b86-4bbe-aa82-bd9d4b7457cd,7637b807-15b2-5f32-bba5-267e6d5c8902,2025-10-19T11:30:00,2025-10-19T12:51:00,17
0cc88859-8821-4190-b54c-c1277c14535f,ec198f5c-7bf6-5213-8c2d-9b21031d6580,2025-11-12T13:45:00,2025-11-12T15:14:00,23
078f9add-7d8f-4925-be91-d7154ae44a4d,ddc61ae2-98dd-5ff5-ba60-f74b911d328b,2025-10-16T12:00:00,2025-10-16T13:58:00,23
47df0803-f9d7-439f-a620-491a35eb4a66,0d2ad58d-7d78-52a3-a1af-d33105a84dab,2025-10-25T10:30:00,2025-10-25T11:20:00,15
a4659018-3647-4cef-8193-13e6ad0ed00b,52d77737-8597-5b53-89ea-cd85cab570ec,2025-09-21T13:45:00,2025-09-21T15:02:00,36
71d27183-1d89-49d3-81bc-6c05c2f06bcb,ac89494b-3067-5ad2-9b0c-35814cbf7d71,2025-11-18T12:30:00,2025-11-18T13:32:00,9
06495dd6-710f-4fb2-a62d-7d1a7ca02728,1ed44967-6ec8-5d50-9b91-fd841825d230,2025-10-11T11:00:00,2025-10-11T12:52:00,121
b3c9cdd4-ecba-4931-83f4-a82d857ca72a,ef390c98-e0f4-5c08-a128-4fc1dfc49cd1,2025-09-17T09:45:00,2025-09-17T11:12:00,21
9c8e39fe-1ec9-47f2-aaa6-a6c1b31bfc18,3a29f70a-f1b0-511a-9a31-d224989e2848,2025-09-28T08:15:00,2025-09-28T09:52:00,13
8d9c5cf5-1778-48c7-b3d0-579bc6b1e416,b1dc98a1-7da8-527d-8b89-74506aca86a5,2025-10-06T12:30:00,2025-10-06T13:51:00,26
60635d12-eb2b-4a45-89a1-f0f56b65a0f0,10f837b6-c00f-5157-b062-00e94bf0ffa2,2025-10-10T16:00:00,2025-10-10T17:07:00,32
396beff7-4e22-467f-a6ba-482ba926540a,630a80fc-8860-5753-aae3-d2cf6a18707c,2025-09-15T14:45:00,2025-09-15T15:53:00,101
7829ee1b-a3a5-4594-becc-24a8fefb188c,4a506913-6e7d-594a-b7e3-60da8a801758,2025-09-15T08:30:00,2025-09-15T10:27:00,25
