participant_id,session_id,amount,method,status
6b687745-8611-4ba8-89fe-daa0f7c94b21,48dfa164-7b4b-5bbf-8f05-805b9ce5c916,15,gift_card,pending
62bc3045-fe3b-4cdc-b9de-6d905e4da166,a1ef6c84-9818-5aeb-8947-a94319af7ab5,25,gift_card,pending
ba1cf7c7-eaab-42d6-922e-84f3be6fa1b6,4a173331-f59e-5230-88da-b01b4aa1a721,15,paypal,pending
1b4626ef-3115-42fa-a822-4434d3093d49,30628a74-46d3-5b73-a394-6e36f011157c,50,cash,pending
1102cf8a-b228-489b-8cde-df0cb8b9408a,55ca7d22-f9f3-5545-a33c-0e3a0d57d821,15,gift_card,pending
004280a3-5362-48fb-98d3-5f5ac5e5e8c0,a55bccce-d71d-5f41-bdde-0013c196668f,50,venmo,refunded
a407615f-f1a2-4ff3-a932-568b1a7e4c39,6941dca1-2a90-5c0d-b7ac-e3ac14c05ca8,25,gift_card,refunded
73f003d5-6957-4235-9eff-35845e387dd2,5a3c8f6a-8b62-5b35-98af-d0f2aa79f434,25,gift_card,pending
a22da623-3547-4a2c-9521-78e38b8b1585,e6a1a2c1-b702-551d-af03-8a3be418403c,0,none,waived
70c4f5e0-8bbb-4d03-9524-9fe3af3490b5,7693a79a-4fd0-54f0-8a2b-2d082e9d35db,15,gift_card,pending
4751f90b-49cf-4271-8583-234d2c54891c,7a88294b-3908-5ad6-9f63-d4a04db6a16c,30,paypal,pending
fdaf1b4f-107c-492d-8d5c-4ffaa66faa80,b46efdc8-0b1b-5b4c-a8fa-a8cd04fd2a87,25,gift_card,pending
081249f4-95c8-4c86-82b0-80d20113482a,25a14054-a063-504a-b1df-2864e5af1b31,15,cash,pending
1dd01d4c-118b-410e-85b5-c35721b24f76,0c954188-03ab-5674-8b98-4ac90c251384,0,none,void
bae8e6fa-c8b4-4963-b998-a68ccf5e6dbf,3c57fb3b-7419-5f03-8160-ef6f04c64126,20,gift_card,refunded
fdaf1b4f-107c-492d-8d5c-4ffaa66faa80,0fca3e50-b927-5537-9b65-270c7b56c11f,40,paypal,pending
738412e3-91fa-4df1-a872-de6cb2090bbc,19a68efc-9b26-584b-8279-93eadb04f734,0,none,void
1085de33-61d3-432b-9d11-3fb480024721,38e1d70b-f7ca-5a81-bf49-c7529a8c5119,25,gift_card,pending
1bfbad61-ea26-459c-bc30-638579a2ad39,1453dbef-afb3-584a-8c42-55eb7a1396c3,30,gift_card,pending
caa04667-d422-4389-8e14-eb3f88f9e7de,66a9fd72-79f8-565b-bdcb-a2fbc23dad39,0,none,waived
ad434998-d8b0-4f15-ae6f-e691dfce501d,1f4611ee-7176-5565-b565-1a3a4108c993,0,none,void
4fafa880-b631-4a7f-926b-81c9261c41aa,e1056777-0224-5bbf-8c59-2d4934a58526,40,gift_card,pending
c1a80d29-9c35-40e7-8640-58b8f6a91b44,55875c48-17fe-50c5-91c0-dad690246faa,20,cash,paid
547f5b02-b923-4ffb-a0b8-e9f872662aa7,1305dd3d-531f-5eb1-8c7f-a357a140ac42,15,paypal,refunded
e52cb1c0-3cef-4b75-a5ca-3e822609f0b6,7e74e1d9-497b-5f10-94ed-8d2b334fce22,40,gift_card,pending
02b1c971-1ecf-4772-8758-6a393d2172a1,fbc6106b-707a-5004-8a79-2db5afe670fb,10,gift_card,pending
e8747347-48e9-4ae6-a099-dfcc05b54a06,6dd49677-89e7-51a2-bcbd-437c63082a4b,20,gift_card,paid
5007aa2c-9656-44ff-af7b-79e272f5a967,8f4bef65-ba88-521c-8c5e-c390407199e7,20,cash,paid
6512165d-d483-4535-a2bf-b08b98989faf,a16d908b-eb64-5fe1-9a27-28e9372dfb93,25,venmo,pending
40699e90-7248-4481-aca6-03cbf9e0c8e0,96fb7707-e036-53f7-a48a-0d7f7a776b67,20,gift_card,pending
abbc4451-d8a1-4a82-90b6-e0a0958adbd3,d09d8777-3bcb-5f03-9880-c5d689466cc9,0,none,void
9a742e2e-8ebb-4ef4-a234-c56bfcb6d2e7,e403dad2-6c15-5b49-8f31-cad56f97d3d8,0,none,void
d1ae6ed7-706e-4672-9580-1ff3f36eb9b3,2f414f5e-4890-51e2-a6b5-dec82d4d5a7a,30,gift_card,pending
c338595b-4993-47bc-8885-0681c42c37cc,527cb4bd-0a3b-5e8d-8ce5-1c706544effb,15,cash,pending
84e5b379-8cbe-4486-ba48-a04424012e0c,2ac3b973-f47a-5688-994e-928dfce31ecc,15,gift_card,pending
bb22b824-c638-40bb-b76f-e0715ed9b5c7,ed562098-6ccd-5388-9c56-b83625960513,15,venmo,paid
7c30ae1a-3f81-4e65-aa8c-77d5ad6b381d,567e8998-926d-56b5-890a-527f1ca9151a,25,cash,pending
ea21040f-e8cd-41f2-aacf-357d2e4b21f6,a84772c6-8883-5cb1-b5da-07d45320f99c,30,venmo,pending
ccfe521d-1fda-4738-a4a7-de09a0d0b76a,562e2304-5c4a-514d-80fc-5a1e87fd3f91,10,venmo,pending
b5b9f58d-61a1-4225-a871-9f7ba6215f0b,0a12ca52-522e-59d5-931b-ddd08624f4c5,40,credit_card,paid
b5b9f58d-61a1-4225-a871-9f7ba6215f0b,c57d37b2-10cd-5c8e-93fc-1132d0a21160,20,cash,paid
2e2d544d-7ee2-4a7a-9eff-dd9febd798c5,91a0d8cc-9f86-5094-b157-71b3e70316cd,20,gift_card,pending
3a490734-8af4-444c-80d9-129ef204582c,79feef2f-5d01-5c50-b8f3-0e30dcf21025,50,credit_card,pending
a3b73ec8-c291-42db-8b21-92b06d9da57d,88766da1-6e79-5dab-be66-bb799eee27cc,30,credit_card,pending
a1307e82-bf04-4672-aadf-c8dc921ef721,751b91f1-95c0-57aa-bddd-5f2aaefb2cce,25,paypal,failed
4da0769a-f6c5-48e6-bd09-ebabbf2fb338,a2440d33-f38e-56f6-a21c-4f556d1b383d,15,paypal,paid
ba1cf7c7-eaab-42d6-922e-84f3be6fa1b6,1e671162-1401-5113-938a-913480e19a10,0,none,void
b635841a-e129-4505-9b71-27dcbcb3fbd2,9c85e20c-7824-549d-81dd-8cd368c37bc1,15,credit_card,pending
83478d28-ecbd-41ef-be4e-2c992afb6fba,96dcd324-e962-598b-90af-f4611ee1d293,0,none,void
87c6175f-4632-47e7-ae70-89f424be1ae1,19bb6216-2c28-53e1-b269-a1a62f957d3c,30,cash,pending
4d61c2b3-0238-4af3-a666-757403922f23,34f97089-7709-5206-8ebd-4bb9162e1fd7,10,gift_card,pending
31cfb34a-0a94-4271-a4c3-25c00f2e5955,d87eb965-7235-587c-9170-e8a068d132ac,15,credit_card,pending
87c6175f-4632-47e7-ae70-89f424be1ae1,ba595a2f-70a8-556a-ba5b-a4812322b080,25,paypal,paid
148c2a0d-e451-4802-a7a6-898aff29d592,d2f26701-be05-53ff-b57b-9023b948a18e,30,paypal,pending
240373d9-9657-4714-9c8e-7eaf2e65eb81,2b28be99-9b7c-51be-a818-3b0261b54151,0,none,void
c840786e-fec3-4428-855d-ae838a330ee6,c3ee1c8e-1d44-5dfd-9b7b-dcff75229991,0,none,waived
3a490734-8af4-444c-80d9-129ef204582c,6afa5ef6-34fe-56dd-a131-0615776ede1e,0,none,void
da022511-96e2-4edd-888e-4912ba9f0f79,13f346db-a8ad-5afd-9e30-98d09353f1b2,20,gift_card,pending
68ab0beb-66e8-43de-b917-15fa737111c4,ef08afb8-8b8e-5810-a6c4-772505f20c26,25,venmo,paid
5b306398-f0ac-4ba9-922d-1120104d57e4,dc998cb3-43db-56b6-b2f9-bd58d0695b12,25,gift_card,pending
b480567b-934e-43d7-a670-fec6b1fa7a6b,0a046e5d-2aca-5a5c-bf4f-d86d9c9f0a92,25,credit_card,pending
b42b864e-8be9-475e-9242-93d39d9bfe27,a5f52e88-f5ad-5e07-923e-01ce675472be,25,gift_card,pending
632124b8-4231-4630-84e7-3ce79171273f,6e3709fb-eae5-57c2-bd74-69da2220ee2b,10,paypal,pending
df675f88-39cb-4cd3-aef0-c2745efabc54,57d99c87-3a51-5ea6-b193-0d3930a4331f,25,cash,paid
c9ed0317-d939-44df-8b40-dce9dbbc83cb,fa908c53-29e7-5dff-822c-6fd1cc573501,30,gift_card,pending
249b9d10-2080-40a2-b102-9d590bf7a8ed,05507d60-d317-52e5-a84d-1268e141811a,10,gift_card,pending
c26e0431-e49d-495b-8af3-37a84c3d9e05,443c4ab6-d157-5b32-b426-ed58d7e13cf9,15,cash,pending
0295a267-9af5-46c8-9add-0feeeefb575b,cfad67da-bbae-5bbc-9146-882c710608cb,25,credit_card,pending
405b5057-b1be-4fc5-bd36-dc1bc3a28726,443c4ab6-d157-5b32-b426-ed58d7e13cf9,25,gift_card,pending
a922c54e-c0f8-4286-ba4f-b47377bccf40,9556e549-9ead-5d5d-9202-997fee55a00a,20,gift_card,pending
e124105f-cce6-48d8-b5aa-b4f88ccad7b7,557aa369-9f98-5a51-bab4-ab4cd87374d5,20,gift_card,pending
56630ab3-6214-4660-87a2-76559d2b4d4d,b4c55376-737b-5d2a-b019-85a5310ec442,10,credit_card,paid
dbcd3a84-67bd-478b-b111-d2448862cddb,0a046e5d-2aca-5a5c-bf4f-d86d9c9f0a92,20,gift_card,pending
0b7744be-3c61-47bc-a8c3-314ffe201d7b,a428d0fc-4c04-56ad-9fda-4bb274e1e873,30,gift_card,refunded
043639b9-1f24-4e96-aaf6-2829fe04781a,73196a52-e4e6-54d7-a7de-c5a811e9e7bc,50,gift_card,pending
3f7044fc-d189-4b5b-b167-5295306e9a04,ebe96c26-9d6d-5449-82ef-1cbf4fe5c577,15,cash,pending
b52d98e7-9921-422d-9d63-8278eaec85d3,1f82930a-e662-5c2b-bb78-58fa1bfa95d0,15,paypal,pending
0537f4a3-a69f-4f89-8c73-4947a983021f,a9047a49-c678-545c-abaf-9da3924f7e50,25,cash,pending
412c5259-0a4f-48fc-9012-cdffed9d2495,93bc3d3a-40ce-5a4d-a2a5-f501b3b02fc7,15,gift_card,paid
a4df7a8c-66ac-4481-a4de-2e2e18e17e98,52c16793-22ec-5efb-a82a-5366225fcc50,15,paypal,pending
ba1cf7c7-eaab-42d6-922e-84f3be6fa1b6,d09d8777-3bcb-5f03-9880-c5d689466cc9,25,cash,pending
86ddc1c2-0344-49ea-b4b0-42035949f5de,f5dfc383-607f-5365-8ae3-a10bae715434,10,credit_card,pending
7b914e44-a8a7-4454-89b5-03d64cb03602,7f4be0e0-fba9-5bf3-85ca-3d642e3022be,10,gift_card,paid
c97b1d89-6436-4a91-beb9-d6d051d94590,c0a4f372-4572-56f1-b8b4-3266b8388bcc,15,cash,pending
05c9d624-c556-43b4-9ca6-acb584d36a1d,d3283ec8-2e0c-548f-815f-f9a3351fa788,25,paypal,pending
f644a7ab-c4f2-4e66-afe9-34137379c223,77e80fcd-8ef6-59e4-b283-6b7d80ab05d5,25,gift_card,pending
00fdf704-415d-4aa2-b724-fc60a9496af6,0d4569fd-8f07-5c38-ba46-36fd8120311f,20,gift_card,pending
fc09ecce-8329-4754-94ac-7479c4467b26,a4839a10-b3f1-58bb-bfa2-a8818b9c2ed7,10,gift_card,failed
e91179cf-6ea8-4e12-8f86-7534e97e8580,62bba7bc-684d-5b81-8a01-3a55a267eb88,15,cash,pending
94f15baa-d3b8-4650-9b37-7a7c746b62f9,9cb27032-4292-5e4e-9042-3716436f7a5a,20,cash,pending
57636b70-20d3-4d25-bc23-fc96b8f46fda,05a2ed5d-00ad-5258-bc0d-bb24c8a5f157,25,gift_card,pending
6280a674-62e4-4703-b897-67c1e9684bf9,3d794c96-da67-553d-9293-61992ac1f21e,25,paypal,pending
68ab0beb-66e8-43de-b917-15fa737111c4,7428bf2e-61b8-5ffa-93b4-c1cf82d622a2,15,cash,pending
c669e90c-14f5-4032-8429-5d0a15f79c9c,46b8d14d-b2f6-5180-94e0-c1215262e965,30,gift_card,refunded
cd61d6d2-1855-4a10-8069-8e2ca4411253,58204ed8-3909-57dd-afc5-49d8aed335bb,20,credit_card,pending
5f2cd524-2800-4a49-b165-1ea0e6758aeb,c25393d8-2ab7-51ee-886a-79117fdba1ff,0,none,waived
bff489f2-a80b-46a6-bd30-6f13fccd554e,8e1b9040-79f4-5668-8749-e5fa9aa0ae37,10,paypal,failed
8d078195-8aff-4999-8851-200fb8247952,04504d9a-b8e6-5f35-835b-e6f930acc68d,20,gift_card,pending
632124b8-4231-4630-84e7-3ce79171273f,be8459aa-9f45-56b8-8bfb-29bed0a6f3f6,20,gift_card,refunded
3d398af2-eec7-421b-8ec1-8d9cc976ce24,436b3ad3-05ef-5a5c-9ef5-7de812d31f70,40,gift_card,paid
1bb7443f-6db3-4ada-9805-b7415aac9a32,d625b8df-201a-5de5-9af6-bc59ec30f9de,15,gift_card,pending
91d94535-e1a1-44ff-8083-dafa68176c56,c46915f1-0205-5075-a960-9b23902d73d1,15,cash,pending
1bb65d51-ba06-451d-b1d6-bd7fe6517cf9,46aa7487-3b75-555f-a0e0-03cad1809384,20,credit_card,pending
f6eee463-02fb-4285-8d44-b7fa80b56f67,3db50f2c-3f07-515d-8f9f-3a02515d8b8f,30,venmo,pending
02101b39-b49e-4bcd-b1f6-bcf41996e6bd,6d6dbf6e-0080-57e1-97d7-4524feb9385d,25,gift_card,pending
fc88e853-c7d0-4bc9-bc27-1687ac34770a,30628a74-46d3-5b73-a394-6e36f011157c,15,gift_card,pending
0b8f8902-d3fd-49cb-a381-eb6a65ffe8ca,fe961a98-7023-5db1-9509-fc7d1b3f92fc,40,gift_card,pending
fe5a506a-4ae1-408d-9745-4232f12bb458,2ef40b5b-79c3-54eb-bc3d-4b05f2208721,0,none,void
231a107b-cb6c-4e27-9159-3765b5948084,b8892c06-d45f-5422-9f1a-91db833b0403,15,cash,pending
d8a7a83f-5c59-4fd4-9dc6-c8664ea052fd,2b514053-21da-52c7-b02c-676819b681ea,20,gift_card,pending
da0082e9-7c0a-4780-a66c-0c4fbb6d31cb,696c4344-e8cf-5e2b-abeb-36d983ba6fab,20,credit_card,pending
7b88b88d-3786-4ced-b330-fd4efafbd482,1b88ee2d-7c50-556d-9b63-6be37f14e34c,30,gift_card,pending
0a523a95-c573-494e-9ec2-acf3080a6f59,88ee4dfa-b99d-5e63-bf5b-49443613febe,10,gift_card,pending
6e0f4265-18ef-4b65-8661-b8a235e47441,2dd6aa4c-901f-58be-ba94-3d5732415618,20,gift_card,pending
c8c03cc8-a066-47ff-bbcc-1c8b586c213d,ffc03517-aed5-5917-ab96-b000c26d3b67,20,gift_card,pending
0a2bb09e-19fe-4eec-8f82-87f6648104f7,88dbd160-89f0-5aa6-aa6e-1a8180310a87,20,gift_card,pending
cc46d4c9-3f1f-4779-b3d9-c986600a7560,d938d079-f5c6-5688-baeb-3906a2e1aea7,20,gift_card,pending
2f5a5619-93fc-4ab1-94e3-eadb3380209a,f9cb33e0-25cd-5f09-bfc5-40cef60356fa,25,gift_card,pending
640f9449-8819-461e-82b9-c707b7204c4d,7a88294b-3908-5ad6-9f63-d4a04db6a16c,20,gift_card,pending
fe6a5ee1-48df-4efc-b1bf-ccf1834410aa,c57d37b2-10cd-5c8e-93fc-1132d0a21160,20,credit_card,paid
f5dc5f0d-d1bd-49c9-989c-87d98738f65d,98b89ca2-e3ea-5165-9877-872ef086a3fa,30,gift_card,pending
740f03a9-7382-4aca-aac7-452b492635dd,ccc7db55-3140-5149-947e-e6cd21a476bc,0,none,void
62bc3045-fe3b-4cdc-b9de-6d905e4da166,60fa23c8-04a4-5f6d-98af-2e55945fb54e,20,cash,paid
5dae2820-64d1-4cf9-b91a-eb54c1789f83,e07dfe73-69aa-591f-bb2b-2eb23577a681,15,gift_card,pending
9d0666d3-92e7-4d6a-86ad-4e5d41af778b,5b5a3dc8-4a48-5f31-b54a-cebaa0de3a65,40,cash,pending
f627fa70-56ad-4434-9207-2f0f664264fa,9ea8bb93-e320-573c-a453-bd6c6f834549,10,paypal,failed
4fafa880-b631-4a7f-926b-81c9261c41aa,d4738a5f-5b84-5659-82c3-1b2be49b6c14,0,none,void
959b925d-c07f-4cc4-b55f-46dc4605735a,d3283ec8-2e0c-548f-815f-f9a3351fa788,20,gift_card,pending
8d078195-8aff-4999-8851-200fb8247952,9bd04486-b1d6-5c99-8c6c-37d4c6a90e44,25,gift_card,pending
547f5b02-b923-4ffb-a0b8-e9f872662aa7,802b90ac-4dc6-599f-adc0-c6881538fb0f,20,venmo,pending
82083544-441b-4000-a8c5-87cb829cf08a,7b006fa7-978c-56c1-a282-4c7defb3f675,40,cash,pending
4e4e10d7-a967-413c-9c9b-c9f69bcade6b,d206fa0b-8928-5c5e-960f-000df5bc3812,0,none,void
94f15baa-d3b8-4650-9b37-7a7c746b62f9,2d00b1b9-8ebb-5c91-937c-88384394a2d4,15,gift_card,pending
adf3f862-666e-493f-b23d-dbfc8439c3e1,2f414f5e-4890-51e2-a6b5-dec82d4d5a7a,40,cash,pending
da037851-d637-423a-aa72-958b55d9e6ce,a228a4f8-435d-5b11-8d18-d4a3ec63fcf1,0,none,void
d7cf7c5e-d74d-41c5-a4be-ec7a26ad1c8f,14a81d78-6ab7-5273-8c69-e069ec0aad37,30,cash,pending
859b7fa0-ef14-43c4-af77-dde17335b58d,7c3782b8-12d0-519c-9083-01cc12225f0c,50,gift_card,refunded
f38db5a6-e3e3-45ea-9fac-ee7a4da95be6,49cdd919-f467-5fa7-a992-1317edb93261,20,gift_card,pending
3c9c93d2-d1a5-4afe-acc8-639e5df3a644,6653dbb3-80d7-542d-847a-de888c198029,20,gift_card,pending
2a27647c-e69e-4cd2-ba49-657efbd1e5e4,52c16793-22ec-5efb-a82a-5366225fcc50,0,none,void
a4d72746-3e90-4b7c-95bd-79a8b741c064,b4c55376-737b-5d2a-b019-85a5310ec442,30,gift_card,pending
2dce2f22-52bb-49d8-b831-5ba0aa2f2ad9,794e02c9-9872-5072-a10f-9d908acde16c,0,none,void
11d0532b-d10a-4645-ad72-174f04cc4f6e,cfae17fc-c79e-5390-828e-537b657bceb0,20,credit_card,pending
73f003d5-6957-4235-9eff-35845e387dd2,6e59ca6d-fe24-5651-9216-f7456710e572,20,gift_card,failed
5dae2820-64d1-4cf9-b91a-eb54c1789f83,b2262ce7-2abe-5299-9485-94616211315f,15,gift_card,paid
9a2489c6-fdc0-4e8a-a3ae-1782c88876ae,9d059498-e766-560d-b40c-3c571fd7e742,30,venmo,pending
ad434998-d8b0-4f15-ae6f-e691dfce501d,ca3b3f3e-130c-5df4-a94a-449c0c00f377,0,none,waived
644c5354-b8ed-478a-b0fa-bfe947bf2c4b,d09d8777-3bcb-5f03-9880-c5d689466cc9,25,venmo,refunded
7dcb1099-c849-4300-8162-5d30299d055d,9085b415-fda7-53d9-b437-a712fdf4d488,15,gift_card,pending
281d4a00-0113-46bf-bd79-fe3d76bad8ee,296077fa-9620-5600-b518-0f4cfce9ae72,25,credit_card,pending
5628c65f-b200-479d-9fc3-7aff0d033713,7f251a4a-c447-5ece-9b22-e99fce7900a3,25,gift_card,pending
889a6332-d5eb-441d-9741-6b2055ab8cb4,053713df-2d9e-541b-8709-a65a0708ccd6,20,gift_card,pending
0f58ff94-2879-40c7-a183-8976a289b4fc,1116a41f-4fd7-55ab-8be8-bebdf0426659,0,none,waived
930392c7-8073-42ee-8719-b329bbc2a5a0,3bf67fa9-0669-534c-b0fe-d1191153e936,20,cash,paid
5b0f02d5-4b30-4a0a-8c29-67c01d84dc31,8c744105-a0df-5849-ab99-527ec3dc8858,15,credit_card,failed
f56dc35e-4881-4640-a90d-c8e873827e03,6663e564-2a81-5b05-ae33-9d9e735fb29b,20,venmo,paid
2affbf3c-505b-46aa-a12d-210723e0b481,346e08b4-2152-5d25-a450-31428361dc89,25,gift_card,pending
1bb7443f-6db3-4ada-9805-b7415aac9a32,8a7f0c10-326b-5a0c-ab1f-fd124de65fce,40,venmo,pending
fe112ca1-4d31-4f17-83a0-fd445a9c8c7a,72a2d28e-2448-5500-986f-d417904078a2,25,cash,pending
a9e69ebc-21e6-4aeb-b224-489723803e5b,d9d976fc-4341-5703-8ee8-f722eba12b9e,15,gift_card,pending
a6a4b1c0-5dfb-411e-91a5-b0db500738c3,e97dda56-8b94-51d7-99e7-8673164f0812,50,gift_card,pending
36eddf76-2696-413b-ac5b-994179662c5b,70228d64-c7aa-544c-8640-1143124b4998,20,credit_card,pending
729fdc59-3deb-4f8e-afdf-ae37550a495b,d85b4578-98a9-5b01-8d98-c479987b3dda,25,gift_card,pending
90848f02-d560-447b-a1f4-4f59f7239abf,f923b517-5451-5d37-aadb-7dde51b3b25d,15,credit_card,refunded
32505ad3-406d-4346-bc7d-66e77c31f6e1,ee6cb4e0-c55f-5276-a46a-9351fa4fb837,10,gift_card,pending
1b5c6324-cc8d-4877-8765-9a3277298a8f,22da9c6e-31ca-53be-9ff2-acbb4ada7d5b,20,gift_card,pending
8b825444-66f5-42f1-b782-6e952ef6efff,defeb7ea-565c-5d73-abf8-56a25e2ae181,15,paypal,pending
06ebb987-15b3-4359-abc9-74a2e64b578c,43eb5143-a2ad-5cb7-934f-4f7fd1787e74,15,credit_card,refunded
35881dd9-498e-4bab-87a1-fe143728f715,ccaf3592-fa6a-5ced-81cb-62a030b6036e,0,none,waived
e8d04853-40ff-41a5-ba01-495b242d66bc,93304704-1f15-503b-af79-2566df1e990c,20,gift_card,pending
1dc0abfd-9c4c-4900-97b4-a5b7437c0016,8e0653eb-9b56-5808-8404-fe5709e565c0,30,gift_card,pending
9a93bece-68d8-4571-88d8-fffff05cf9a5,bc4cf2cb-9192-5d52-826a-9b82a7e1e430,20,gift_card,paid
b5a16530-1db0-4373-82d8-ad23a694addb,d244bdd0-a1f5-5c8b-ad72-5a0d6883c471,30,gift_card,pending
c12a6fa2-141a-4534-a0a7-ba39f4d79cbb,a5cd53ca-0d89-548c-8962-dbf8bff3d297,30,gift_card,pending
217443bf-dd89-47eb-858a-15e9328de83c,182593b0-e041-5170-83b1-2ba4e623f59f,30,paypal,pending
0814b520-8a03-4938-8ef4-0918a1129dbd,500db4ad-184d-5e99-873c-3c52fd868172,20,gift_card,pending
96e11720-b07a-4d45-84c2-2ec175782d1c,3a44a321-ee0a-5b74-800b-00e9d9917938,0,none,waived
8be2f55b-599e-47fb-99e4-d72023b9d84c,97865e00-c5ba-50b4-973a-d9c042d9c495,15,gift_card,pending
9a593f79-08a2-4a5e-a542-7db34b12c57c,6c1d3d45-65d1-53de-ab17-3c320cd500b0,25,gift_card,pending
86ad0829-4869-495a-801e-9f18b5a5bab7,15aef07b-9b86-5086-9d65-c52c287e0451,0,none,void
02694093-5711-48b4-ad9b-24ce2fabe1ed,f7976207-f015-56c4-99b5-8a3d9ad05e36,15,credit_card,pending
c8b14f06-042a-4bef-bfb0-44e4cf71db70,b5309b85-5852-5209-9582-e52e6e6474af,30,gift_card,pending
281d4a00-0113-46bf-bd79-fe3d76bad8ee,62127d34-2e35-52e7-8912-046d7a64f050,20,credit_card,pending
2f355b3b-79b7-4437-9ed1-1969c47650b4,a9445a87-8c17-5fda-9727-c22846c56e7b,25,gift_card,pending
68e2e253-3e31-450b-a592-ce6d1857fed8,e73149e5-eb3f-528d-92e4-0a9a785ce83f,20,credit_card,pending
70d5ae3a-b039-4bea-bc44-303cee74226f,7c3782b8-12d0-519c-9083-01cc12225f0c,30,cash,pending
326cf8cb-05a8-4196-817d-b9060e430df7,c703d4f5-a01e-5d4b-be83-fd57acf8ca76,20,credit_card,pending
8fa49bd2-9c7e-4361-8286-2fe96d44d5ab,323c57ca-94c9-5cff-b30d-a4ee08d54a39,25,gift_card,pending
65df1ca8-148a-4585-ba5c-a3ada6f6823c,21c04e1d-a2b0-50f3-8e84-6fff9ad11eaa,25,cash,pending
43232639-2444-4d85-8503-6f58482dc23b,ceacc9d4-ce77-57c4-b8f3-841ba23cdf2d,20,cash,refunded
ae71a7ed-a8d8-4792-b475-e1f23f5e22f5,eb6df7fe-c975-52b2-86f9-3354737aa202,20,cash,pending
217443bf-dd89-47eb-858a-15e9328de83c,69984e34-8bb3-5006-a4b0-1da2c52f3409,0,none,waived
ccfe521d-1fda-4738-a4a7-de09a0d0b76a,65de0567-d8c6-5da7-a36d-06e3ad4e6583,0,none,void
9fcffe42-9055-41c4-a2d6-4548dd621008,f0df3564-5060-5800-a6a8-1ef437100dd6,20,credit_card,pending
5ab3e4a5-76ce-4cb2-8956-03d62ce78e17,1f672855-a527-5c9f-aea5-545d08fda5c6,20,credit_card,pending
f85a21ba-6826-44d0-8678-5ceaa4fa8115,e5af7fd0-0e9b-5d24-821b-7222a90af146,20,paypal,pending
28def6df-0e1c-47e3-9a72-38749ec31240,dc692b15-ba1d-59e8-b047-e2dcd793294a,0,none,void
8ec1beb7-2a21-45b5-a377-49a841000716,692ced5f-131f-5319-b606-35b757f0bf7d,0,none,void
726fea6f-d71b-41a0-886d-8c3a4d823956,37845f14-f054-5c11-961d-335b218a4237,0,none,waived
e2d16a86-416c-46d5-9107-73197a285b72,e6990449-87a5-5931-8b5e-0449f321b315,15,credit_card,pending
6b687745-8611-4ba8-89fe-daa0f7c94b21,966e09b1-ace4-5113-b370-a400ae6b8173,15,credit_card,pending
ee733ad8-4b65-49f3-839b-f1112cb42a92,1d2cb4e4-4f27-51c6-800d-a32e91526b0c,15,gift_card,pending
3470976c-4a6e-4d39-9372-2ba0df80a9f0,5a3c8f6a-8b62-5b35-98af-d0f2aa79f434,25,gift_card,pending
88329701-72ad-41c2-9998-88fb642b5fda,966e09b1-ace4-5113-b370-a400ae6b8173,0,none,void
31fbb3d4-f111-438d-92d8-6aaf80c6e649,e999aaa6-99d1-53c1-8f14-491613800f29,25,gift_card,pending
34d04d70-85c8-4340-8461-08b76a2434d8,7aeb4467-f24e-5b3d-94a0-b5a6be4ed760,30,gift_card,pending
431c0615-469b-46ed-a1b1-fd7bb72e5769,d8a08e08-28b5-5f3a-925d-869823a86176,20,venmo,pending
75fd54a1-6bf4-4591-8af1-ce0f0102facd,d7ed8706-4eb4-525c-8f52-8dcffc1cb29b,10,gift_card,pending
4d479dc3-9990-43ae-89b9-4f15ffb31280,2bb6f8db-95ff-51b0-8784-dc19e1ae2b6a,30,cash,pending
31cfb34a-0a94-4271-a4c3-25c00f2e5955,829a66dd-6c50-5fb6-89eb-68b2631447da,20,gift_card,pending
ac61cc9b-fdc5-4ffe-b033-c180a9ebeb18,90e8fd36-deaa-5887-a906-5f1a47cf24d8,0,none,void
9cfd8ca6-d0ab-43ef-9466-22a90ba2adb2,5b91e7db-7981-5a07-8fcd-17d247955ef5,0,none,void
e024c8e0-94a4-42bc-9266-b5b079e88efb,929926a5-530d-537b-b5e8-fc4c0bfea824,20,gift_card,pending
2cf185ec-c165-438b-a392-4cec718ef0ee,3d634c58-b8cb-5ae0-a9b6-2a2c28b15c73,20,cash,pending
eadea79e-2065-457d-b846-10d0f29e2b8e,d85b4578-98a9-5b01-8d98-c479987b3dda,25,gift_card,pending
4e292055-363d-41ad-bdc0-90f1580326be,97b2a381-806c-5e77-868c-0ba5dd2cda28,10,paypal,pending
b23daed3-b75c-46f7-b665-89ea3dc53c61,a07fe1d9-d742-56b0-be72-393fc9d2a34c,10,gift_card,pending
7c30ae1a-3f81-4e65-aa8c-77d5ad6b381d,5ceea283-d76d-55a9-9624-34926d75b5f2,20,cash,pending
cd4be977-14b5-4b54-b634-fd6184919759,7c0ef24f-9f03-587f-8b10-0ed7e4814768,40,gift_card,pending
6d2288b1-ccc6-4c3d-be1e-23e8164bfae8,be498e7c-39ad-50d3-a297-6a6be0703899,20,gift_card,pending
acd9c2f2-395d-4410-9f54-a5e704caa96d,723225c8-d224-5fca-bc77-a72139c333e6,15,credit_card,pending
86b17d8d-0a06-4071-907e-08267e5ed998,3886f0dc-0402-5590-b6c2-4db48252e1df,30,gift_card,pending
