consent_version_id,study_id,version,effectiveFrom,effectiveTo,hash
0f4c7ab9-db4e-4457-979b-c762af46bd81,ef6e2c03-af41-4424-a718-8f441986b7c2,1,2023-10-13T00:00:00,,5007f6e31558a646e0e81a99fa38e7f8d9c7a97816e7bb8b269027f83612a28f
2ba55eb9-d391-4688-adcb-dc8622f45a2d,c6d2b6e7-4ea2-4a7c-a908-b63502e0739e,1,2022-06-01T00:00:00,,a66a8753fc37a0168dd6be76c0284f6cc8f6d9c53bb0c32da30881ccec3737dd
af20b0c4-557f-46e7-b8f9-835a604fe65c,a8f4032a-b9d6-4d88-aa2f-8eb844a8aeed,1,2023-05-16T00:00:00,,6fa3ff42d593455664578dd8fa66918d539ffa2a4b1179f2c7aa8e0b496d90d8
b8628c33-d092-4312-b964-da459974b5f3,27a401c6-a979-41a5-b39c-2cd968cb12fa,1,2023-04-26T00:00:00,2023-09-15T23:59:59,7e8abfa579ebe07cc23927fd2d235a616fbd0cd4a4f37bd84d469a1c4be0d81f
9e0c6ba2-bad3-4e7b-8f45-f9fa78933305,27a401c6-a979-41a5-b39c-2cd968cb12fa,2,2023-09-18T00:00:00,,0a6c888c0db571667866ec2cd8402fae719c3217f604c1b85ad435381e690f40
7c944b32-1261-41c4-8f86-333de21843b7,246e6f88-f9f5-4ede-8401-782cdaa5d50a,1,2023-06-18T00:00:00,,60df465358a09dc20ad1666cb76c6d32bbca54cca771169572855f0144c539ae
b8fb3f2c-a286-4053-a7ad-c8768b559032,83af1497-cf6e-4a28-80da-c27218840e22,1,2021-10-06T00:00:00,2021-12-05T23:59:59,804fc1cb793a134ca4b227231425136a3a54a31ebd10b448323959210f28cbec
0c8a4bde-ab9b-45e9-9440-0b71c2b393f8,83af1497-cf6e-4a28-80da-c27218840e22,2,2021-12-14T00:00:00,,fe15b881bd4b9b55c7ac572fc283efd0d0ebb00aa284bc29af0c3fb3be416282
4f3945c6-7b52-4fa0-a89e-bf9f156f0761,7ea58953-98ef-4c63-81ad-236f747b23da,1,2023-03-31T00:00:00,2023-11-11T23:59:59,51a99b6cab1e14baa820fca1ec6ec85025eee719bdf0aba9f23bc50b8311fba7
f7d16243-7323-426c-9b81-a60db946f9e0,7ea58953-98ef-4c63-81ad-236f747b23da,2,2023-11-16T00:00:00,,a9e4515f05d36b6423a7c8b4bd2f3f4430bb782010b83f48e120a04dd3cdbdd1
edbc106a-1184-47bb-b5c4-220403242614,7bc30bf7-9328-48f8-9970-8523087151d0,1,2024-02-09T00:00:00,,b78d2558c4f122c4d7a37824e81a03bcdec947e81bf69585e42a72d5a00117fb
52d672a6-001c-41dc-9dd4-5eb945b35802,b4343285-686f-437c-ace1-f071fc901ca3,1,2023-03-15T00:00:00,,e61ffc045969a02a8df59cc99557aa16b881464f8547d8b91c3a262e70a19871
ad587aba-55d1-4e49-ba5d-9f620c1be772,950d5928-afa0-4495-baa9-d1d8111e6557,1,2023-05-04T00:00:00,,7a49d0160cad9fc915e05a8b7832f886d555bc0f668810f7d4cc144628287f25
4896f7ec-03cc-4503-902c-97dc52efa9f8,97bc961d-7ce0-4f87-8e36-a9b1f7b043cf,1,2022-06-23T00:00:00,,578dd74768bd6dbcdd956d99e33804136190f5f30a7a67275f1750d9b946911b
7e1e4d85-6de5-436d-b276-c15ef492f3db,ba9e0439-07e0-4690-b748-ea6e863fe47e,1,2022-02-04T00:00:00,2022-06-16T23:59:59,fd383de94007f68c2fa9b2e44a5139aac9486bce908343b665891e37eaa319c2
a12d4efe-bd1f-4916-a0dc-92c189db7a1a,ba9e0439-07e0-4690-b748-ea6e863fe47e,2,2022-06-17T00:00:00,2022-10-20T23:59:59,f24c7ee98f0d322f50504005b74e5bfb921c8be10c2aa18ff9ce3c9c1182eb31
1c326998-65b5-4ed9-8226-e5cb49d39736,ba9e0439-07e0-4690-b748-ea6e863fe47e,3,2022-10-21T00:00:00,,f32bcc067cb92fec4bd7ec7ee5007531ecd7c5766cdc3846b9f24fa1574d49c0
279a15cb-f703-49e0-8ae2-e919e310c3f4,ec534335-24fc-4946-9df9-b199224129f3,1,2023-07-11T00:00:00,,e96a421a46f2aa427b003d1c7fec195315dea0702b9203bb6323ae3550e89762
ae23afd3-3a02-4adb-bd44-52d37d8c87a7,514897d8-a9c1-45e7-82fa-b32583eab566,1,2023-04-18T00:00:00,2023-08-17T23:59:59,d9ac2d7d50cd22eae4c978f29022d40aba153033cbc5e71f2ea9242799e8ad31
477c6814-fdb9-42c2-98d0-25e17fcec07f,514897d8-a9c1-45e7-82fa-b32583eab566,2,2023-08-22T00:00:00,2023-12-14T23:59:59,9e0f4bea5c449eee17ab1575f5b897692f4c3ee8bfdc61d377f1c65263620335
6e581ba6-321b-48a2-bcfc-09553c18bbba,514897d8-a9c1-45e7-82fa-b32583eab566,3,2023-12-24T00:00:00,,0b9d22f40fb9f7fed2a1023a5894f999be8fddedcd5e2abb381fe28e064a5ce4
a1b0605d-10aa-4cb7-85fa-e122bcb9372d,3db8d665-9b13-4929-a1f7-b6379547eca7,1,2022-03-28T00:00:00,2022-10-19T23:59:59,0f6fadcd823f96854d59c834cfa64266da20c6f7dd413de39fb58b3af9c6dccd
bfbc64f1-a266-4b2f-abb5-3d8c94bbf5e9,3db8d665-9b13-4929-a1f7-b6379547eca7,2,2022-10-25T00:00:00,2023-02-01T23:59:59,95dd877f5e935bb747b8a1e07bd8ff3e94674c47d878d6e9aafb05c3d7c673b2
dcc85dea-a82c-4ed8-9f93-7bfadaf5c520,3db8d665-9b13-4929-a1f7-b6379547eca7,3,2023-02-06T00:00:00,,d635579216933efe502ce1610527066a342d3834af06fccad87768c888cbb064
f6d55126-c518-46a5-adc3-e691a191efd4,7958d306-ee55-4c79-a5c1-18f84c81590e,1,2024-01-24T00:00:00,2024-02-28T23:59:59,93b7aa22edd7c37aad0e92f3a2f4b931fb6d2ab9632c904eea01a5c08a2af91c
960c6197-ea88-4d9b-8b05-db5a9bd8c070,7958d306-ee55-4c79-a5c1-18f84c81590e,2,2024-03-03T00:00:00,2024-04-28T23:59:59,369cb953619f687436d5e676f1ed6fdebf271311c6c1bd17f91e2736735f7848
89a9d22d-dcaa-47fd-ae94-744377b788ce,7958d306-ee55-4c79-a5c1-18f84c81590e,3,2024-05-06T00:00:00,,bfd8cfe243b93562a92467dd135abc19e0a4719711c1e158e4d0cbe1c7db7498
fb5ae0f1-6d4b-47d7-8295-ced80b279401,ea1963dd-ac8b-404f-aafd-339ddf9fffa7,1,2022-01-12T00:00:00,2022-04-15T23:59:59,9d088b0d7f42451bdcb32ecb57dae7d7abcdd14eeedc50e01b1869e56b4f837e
b94b8446-fee6-4103-8426-f9b61c3dca0f,ea1963dd-ac8b-404f-aafd-339ddf9fffa7,2,2022-04-22T00:00:00,,24c0c7cf1a20d10970f0a936f34bd9c60b9e7f2e02924f3763bf58f17ab13039
30bfe71a-8925-4d8a-b717-5cc9917aee48,c44a264c-c211-481e-a333-1794e63a601f,1,2022-11-08T00:00:00,,a928bd5912cdcf0a4927171f8ebf0d8a63f52f27d765099ed44e6223a9add8bc
ea169e49-dc48-460d-b29f-83621978a62e,be1f4e82-59fc-42ad-b7fe-3084023b4227,1,2023-05-25T00:00:00,2024-01-19T23:59:59,0684463c1c1541f1a44c1b2a911a03085f7395a6f5262f48fa776886d0159c2a
42e947f5-ecb1-44c3-96fb-cc4445e94cb1,be1f4e82-59fc-42ad-b7fe-3084023b4227,2,2024-01-22T00:00:00,2024-07-24T23:59:59,8bbd271d362552f468f6aa649925aac18e9bde62f08a2a73fd3ce186d20fe9b3
55556c51-edf1-4422-8698-c6e337445ef8,be1f4e82-59fc-42ad-b7fe-3084023b4227,3,2024-07-28T00:00:00,,0befa1a96a72d7a3fcad71985b5d7bbafad65ba8720307feed033a02ac6148f4
86e8dde1-30a5-4b14-9e5c-8b0fec4ac13d,46fcd717-66f5-4743-ad23-243079f06004,1,2023-03-26T00:00:00,2023-11-10T23:59:59,63714811b034c5be8c01c076c84378c7e86177ea7e8c092c2e3a816080dbbc0d
0243f7fb-461e-46cf-83ea-a271e25775b5,46fcd717-66f5-4743-ad23-243079f06004,2,2023-11-20T00:00:00,,148affa9eb8674541ae9d00e049bfd625d4dd2259accf785bd5256865323f1c5
fe988156-ed56-4a89-805a-8120e9fed86b,134dde3d-f819-41be-93d0-c538abb60d16,1,2023-02-23T00:00:00,,ef719fe1a6e212016d5cd601c533c8ae141e0ae0ff4188d563e08abf053dc31d
991e8ee3-ed46-4ca3-acf0-3d0f9a80dd38,629c6416-0028-4846-98b7-19c6333e9fc7,1,2023-02-07T00:00:00,,db65c12058482642f316aa1c7f15e4e8762cd58ffbe19a5584a53232b7aee718
c38490a7-063c-4431-838e-b8f63165fd2e,98254bf9-4746-4ebe-9d57-240c9f05aa61,1,2022-11-23T00:00:00,,2b7daade35cdfb5eb91a82d652102b421219208b357fd12b29c9d2448c67a9ef
93d17d96-35d3-4540-b46a-fb867a966fcc,66af365d-6841-44c4-8d9d-136e2236bf18,1,2023-10-18T00:00:00,2024-03-04T23:59:59,40dd1b65b99caa4cdad86b0baa6797cc613d055a1dee04304984c0581ac43050
48494daf-b925-433a-9d63-8d4b3ca6368f,66af365d-6841-44c4-8d9d-136e2236bf18,2,2024-03-06T00:00:00,,4dadea34714b7747dddd818481f863720d51790354285b6c7f907c1599153e5d
fb00ec56-9134-456c-8994-631152ceeb7b,607669e3-70c4-4b97-a6c6-c60d54a66301,1,2024-01-04T00:00:00,2024-03-26T23:59:59,8044033a9d0df71cf17013a015cdc5b9f0cc18116b5b9f7d091ecdd9b41d720b
fa9db23f-fd81-4d8b-82b8-9476b320098d,607669e3-70c4-4b97-a6c6-c60d54a66301,2,2024-03-28T00:00:00,2024-08-11T23:59:59,a916ee899899f18e2ffc619b8ba534a5f2d96d46bf2812bc6da106f7443e1ded
ea7a6413-2c20-4306-aeda-5486549dee8d,607669e3-70c4-4b97-a6c6-c60d54a66301,3,2024-08-19T00:00:00,,36cae0a17f23251f289b072770b828b03951b84970399986be7468062ca78dd2
a047cbf3-0c48-4fab-b5c8-fe50783bd45a,7577bf0c-a490-489f-8e54-be682681e877,1,2023-08-04T00:00:00,,2b4259d55775e857be3d50dcb82663c0308473006b7a1a11daa7b413248f18ab
101ff9f2-8579-449d-9863-c471b8528ff0,773c8da1-fd62-431d-a55d-4fe85156e80c,1,2022-07-04T00:00:00,2023-01-21T23:59:59,9f38e1fea8615a9fd2e6c5a974a3d72613a3aa1203ab95a3fafd3b2ea9466139
5b544903-f97e-4819-b5f2-e61a90e2b817,773c8da1-fd62-431d-a55d-4fe85156e80c,2,2023-01-25T00:00:00,,971a439b13d62f39061474b8da3baf68fa66e8b272f6488037abb3fd1bbd03bf
179c32cc-f669-45e9-b536-08f675f2e1c9,2fb8e4cb-eaae-4f00-8dee-bf98114274b5,1,2022-02-12T00:00:00,2022-04-13T23:59:59,9f0db01618f5a89efa46372b135e6e2360af16e1377d5c3ff263df447553356a
82e1e201-d6cd-47d3-bfae-b53b46c739c1,2fb8e4cb-eaae-4f00-8dee-bf98114274b5,2,2022-04-18T00:00:00,2022-07-31T23:59:59,63866a154ae90124cbb5b9122a87ee6c95464881f4ad9a4f3196b91def2a807d
dd7a3868-acf2-4a43-ac9b-84d2d12ba411,2fb8e4cb-eaae-4f00-8dee-bf98114274b5,3,2022-08-05T00:00:00,,cefa51a098cec36e216c294b3062d5eb6ab792d5ccbf50557abc7011b7386edc
fdefb8cc-fd2c-4e2c-a49e-a9f9f75ef607,1601f966-269f-4bb6-9e5d-efde92a63f70,1,2023-07-14T00:00:00,2024-02-16T23:59:59,32ab5341a061363ebffd17582558bce3bb39102ae837f2a155c1c9b7ebc50d9f
18f13d10-075b-4835-9caa-2727026e1667,1601f966-269f-4bb6-9e5d-efde92a63f70,2,2024-02-21T00:00:00,,9c3bf491a4f9e925208761514a545bf05ecbbcd4cb84531c3f3446c42e6509be
3d0aa45f-1005-45d0-aca0-475241edbe13,7e42dead-2216-4ade-be77-03e7559a3478,1,2023-09-22T00:00:00,,9e8d4cb17ae44855714f60d1f30b414c737ef19a161a0d37379c924c2698738f
901766a9-232d-425f-a715-da99cf8fa3a3,cf938a7c-f87b-4c2d-9ed3-1c0c0ca0df12,1,2023-06-16T00:00:00,,90fe52394d3e1e8a62340608efb8f2dfe0585f0da23f677631de12c55c27d2ca
98d31c31-bc17-497a-9ae5-92a421106bec,dbaeaf69-8cfa-4c7b-9c9c-76de27860008,1,2024-01-24T00:00:00,2024-06-02T23:59:59,091333db400cf61dcd88978a49b8d66e9f7c32d5865eb268d025c54743c35321
76f97ca3-e272-4d65-bfcb-b110ac47fc90,dbaeaf69-8cfa-4c7b-9c9c-76de27860008,2,2024-06-07T00:00:00,,aced838d04c309adfda8e7a42dbedc84cfd945f7a383d37804fea1f719633ba9
0d96959b-b30a-4208-9386-7457fa0e2d52,d3f7c3d7-2e3e-432b-a25d-992e4c7114ce,1,2023-08-07T00:00:00,2024-02-18T23:59:59,2b1ba001b6ca5efd55bbee1406c022ac5ebece37094259438a0396833d965d1c
789e457d-abd2-494f-931d-60be0c57e45f,d3f7c3d7-2e3e-432b-a25d-992e4c7114ce,2,2024-02-20T00:00:00,2024-09-03T23:59:59,263de0ac7814d7800eb4bf4b5037945370b54ec55946006880d9d7d1e39a92fb
21e6ee93-9dde-438e-b02e-17df6deb6b30,d3f7c3d7-2e3e-432b-a25d-992e4c7114ce,3,2024-09-11T00:00:00,,754d692e1a1f8c105776d3d64693f82f0c0b45ab9c189ab9fd97396bdc37146f
57b0048e-0315-497d-b813-a67bfd5a758c,76ad3668-8e56-42c2-8a13-0587854a1250,1,2022-11-30T00:00:00,,75cc1b581c0c7f76a626fcd34880b9f51eddeacc81494e9251e0fb54cbfe4cd4
50304449-0c79-4bdc-b35d-0a8b2e7ea81b,8e92731f-d707-462b-95a9-797203fe5fed,1,2023-03-14T00:00:00,2023-04-22T23:59:59,cfb0b66fdac0204d5035680044b550e5ec7d60ca93c259ff561c41c2aae214d0
157f2985-61ee-4d97-98c2-394a42f8f532,8e92731f-d707-462b-95a9-797203fe5fed,2,2023-04-27T00:00:00,,c9f362a04ea2bfed363a6a79e734f983c58a8991150c57bcd8a935ae040498ba
c9dca876-e669-4d55-99db-23ac4daaa0d8,654f9f72-411f-404c-a01b-1d62b633c375,1,2023-09-18T00:00:00,,c7216da39267f5a0ce8b3f6ff8cde4d0cf4be82ed01fa9e4accffc5b3965ff41
491e321e-cbd9-4bba-9099-820ea63925e4,7a3e9f16-ee66-45d1-809f-ad25429a06ef,1,2024-01-14T00:00:00,,5a17fceb6d89fef616bfe1a7122fade9eaf388a15a40865a97e0113ea7f7638a
23e1e37a-8d25-4700-a0c6-b3d66e52ec6c,726d781b-5f96-4ec3-add9-5249401ee806,1,2022-12-27T00:00:00,,110581d8d93deff2a62f81d0184325d0f188cb53a2354e78500f15699c7df7af
f502a3f3-b29c-4639-9082-adacd21141ff,96926265-7b67-4395-bf42-1f265100e7ce,1,2024-03-24T00:00:00,2024-05-19T23:59:59,7ae1e278aa6bb7ab722f1f48d2fdc7a6a64995b91aa579dccafbefc9b831e289
b0a13e4f-562b-4751-a4e5-187ea3560b44,96926265-7b67-4395-bf42-1f265100e7ce,2,2024-05-30T00:00:00,2024-11-27T23:59:59,824e8d947cdaf0d7f76da96bf670fb5eeb45e432514d81962e7bf32035f57424
fc5889a8-84dd-43f1-92cf-7a4f26abeb77,96926265-7b67-4395-bf42-1f265100e7ce,3,2024-12-07T00:00:00,,65158375884df5dde16c09f8bbad61cd49594c90ac19f02e39d565dd5e97333a
ee2d22c4-89ec-43dd-869a-3540d6e5638a,866d0e69-4d33-4adf-a6f2-601d15e7d318,1,2023-03-19T00:00:00,,4359e440145e779ae380be09277c9cf6982ca9f8674577652e93fb49566a86ed
52b6d5e9-e4dc-4688-b66d-4a11a1235972,7747d838-da8e-445f-8f86-1b3f94dd6205,1,2023-09-04T00:00:00,,1015b7f51bfee30babfd07f34166e6f2c1afe0f632fca26c38cb2fcaa522cd93
8cd9342b-b6f5-449c-b8c5-5b4e671016b3,6088a75a-7d44-4c4c-bb06-ce08c1738c93,1,2022-03-12T00:00:00,2022-09-23T23:59:59,89a961410e031e39c08c6454328c7772b0a8e48c4ad8eedd36c7f6b7c2d4af97
80a048d2-04d1-4afa-8fca-5d568f80b24a,6088a75a-7d44-4c4c-bb06-ce08c1738c93,2,2022-09-27T00:00:00,2023-05-22T23:59:59,f9fcad3b5198b83722bf5dcc3df86f246b3ec6bd6c76a2cc53dfdf4acaf2af82
8bb4be77-4f7e-49c9-ad5b-d6139e0fa8b3,6088a75a-7d44-4c4c-bb06-ce08c1738c93,3,2023-05-23T00:00:00,,944d4952583df35ed2c88bc4fdc4b5a8e2f3046741ec37cb535000271e7e1a91
ecce8a3b-2bc2-4d1e-914d-e7c5c86d8d49,cc0e9841-7161-43d8-8a16-62dd235dbd78,1,2022-05-06T00:00:00,2022-09-07T23:59:59,46b444bd9e9c568df2fce657b7ff0ba9b440aa343c10826b727be6c5262f3d04
421e3546-89aa-4bd2-8874-bfc801a11a4a,cc0e9841-7161-43d8-8a16-62dd235dbd78,2,2022-09-10T00:00:00,,ce3384b5abc213fe86c5af31231d75a2eba7f913f090b19225aadc44552878c2
6b888ca0-4895-4cdb-b927-5d971c65a97c,b9155f09-6294-4403-9b5d-b6ebf828d9a4,1,2023-09-04T00:00:00,,3b9a5ea2efa8b1e07399b0780024e8d14805dd60eaae86501b35ba062c98495f
8b0bf4fb-8fa9-47c6-9b5a-9cb5f29c9665,679c3ca4-db9e-4b6b-85c6-e425bef52366,1,2022-11-21T00:00:00,2023-01-05T23:59:59,3fd222e20932e757430f4dc351169c0f984fdbb704b33670f9a3e47843386280
8fc9bbb0-afd5-49df-b755-c4485b5cd6c1,679c3ca4-db9e-4b6b-85c6-e425bef52366,2,2023-01-12T00:00:00,2023-03-07T23:59:59,f52443f776d03d4907090dda4f4c8325011aaf7bbb4a199501c0ad5805aaff34
a6fbfd61-beea-439d-a4c1-f953a1e53af9,679c3ca4-db9e-4b6b-85c6-e425bef52366,3,2023-03-14T00:00:00,,33c4d3f15533dbfe889b59c968ba7cc238d40a543b8ff29887707aa5321d033e
9ea550c6-a5b0-4584-96ca-9b08a6645dc8,09f81a66-1fc5-4608-a034-4f0f90924fda,1,2022-06-15T00:00:00,,6db1903fdd81977fe514b089d63a7911f181f4319b94e7d98d42414ca1c618da
d4915a26-8641-4ac6-a689-04c8b7ce9b76,43f7563b-86f1-4b0b-86a3-ebb9b645259b,1,2023-10-15T00:00:00,2024-02-22T23:59:59,cad874fc18a6f64c0ad7dddd03412e811889e8272267eaae7ec83b4268be11c8
fb552326-ec72-4210-8e55-5c2a2c4c014c,43f7563b-86f1-4b0b-86a3-ebb9b645259b,2,2024-02-27T00:00:00,2024-07-09T23:59:59,4d5c2b7002fe842c0053a6785e1c4f27290894f618e65c2bca17b35a2bd40c56
305ae1bd-9165-4150-8dff-285df29ff942,43f7563b-86f1-4b0b-86a3-ebb9b645259b,3,2024-07-14T00:00:00,,f938294fd9cb3b4aa5abd5fe49e1c9d2d7254a7f4633a8a513c55e7a3ad2ae74
6dc21194-8018-4cc0-8090-37c625fbf09d,613eda63-a036-4187-971f-0520b16b46b8,1,2024-02-07T00:00:00,2024-05-25T23:59:59,15804d363952f9a2189ab13a601a8107654ca1d17bca15f52987267d26c2603d
622feba3-6301-445d-a944-1d14e4a51b8d,613eda63-a036-4187-971f-0520b16b46b8,2,2024-06-04T00:00:00,,e307f98716950ff5f473afae5bc5933d61f0db5ee1c40bcb85bf3cbd4f7fe078
fb0facdd-c2ec-4b7f-8a05-017feefebe2c,fa18789d-8e13-40d6-ad9e-a80511dd874d,1,2024-03-12T00:00:00,2024-10-23T23:59:59,c2d066851bcc8d909433f45aa510db392445400528557e25ea245e26848b4a6f
16a7e4ee-a929-401f-a190-ed505d3350b0,fa18789d-8e13-40d6-ad9e-a80511dd874d,2,2024-10-29T00:00:00,,85c4efa12de1f6c91b059cbef28dcd410dd72582caec3a7d178eb57aee5511a0
ec2fe071-19e4-48e1-b529-8801cc3cb0a3,5a2fad5f-a740-45a7-a813-bc685c70b2c0,1,2022-03-16T00:00:00,2022-07-26T23:59:59,4039d35db71bb8fb5d450793b9485f973af5d229300b2f3e24f67b45245c8e89
58ade39b-a4ae-4177-b17c-4cdb4e06f023,5a2fad5f-a740-45a7-a813-bc685c70b2c0,2,2022-07-30T00:00:00,,5ee9b036fd5e506a6377160c4c24490067d466646e9a1bf3ef4e63036d189023
820fbd1a-3a37-444c-b126-9f8fa22b2358,e2f90e85-5c9a-4e8f-9de7-abeca1c4fefb,1,2023-01-22T00:00:00,,52930b7ce29d9d9e481cb9417631a780c29d5244048d1223ebbc5f58ed5675d3
77f4a7ad-8308-4c3f-aeda-5d752f440c0f,0eb549a7-26a4-473b-a9ec-cff3a30c2f5f,1,2022-08-17T00:00:00,2022-12-17T23:59:59,4dc4d9c0522a10dc0e759153b92f8747162808464f12b5dbaf8571c01193689b
1fbb1258-f9c0-4aea-b9e5-de28874ee475,0eb549a7-26a4-473b-a9ec-cff3a30c2f5f,2,2022-12-25T00:00:00,,a5857a51f6bce6c8aef45d1252e1f95a52ebdff7a2241a13c5e2eeb581c3e5b9
8d0a3f81-3626-4b10-bf25-fc0ea8608caf,d80432d7-ddf0-4b32-8921-df109bff17bd,1,2024-03-15T00:00:00,,4e40bb3c123d682b09284ac3589ecdf5508cf27cc95624dda7d0607cc561f8fb
5613a976-cce3-4c06-b2c8-e0319583f7b7,82d0fba0-6213-4934-8876-d3614c3f9d9f,1,2022-06-13T00:00:00,,e1bbec55f8dcc5c448a7cf12782f4e10a3d465e18a3e6205c953827cbdf78636
6af029f0-c733-4bac-aa15-ffcec182a3ca,a66a4ee4-61f3-4265-ac55-3e4822ea1004,1,2022-08-22T00:00:00,,70499532094b220d1c83f2f79def21aba38fb49862deb41dcce5721f45f6c917
8696c0b7-211f-4b18-aefe-c3b6dbea770f,39adb037-2058-4ce7-b05a-9ed851c7113e,1,2022-10-31T00:00:00,2023-01-11T23:59:59,7c527f3ca2b43711941d96755b2aaabbb83fa10e63facfdabcf75b7505148f9c
02a91bb2-06e3-4ea9-b654-25200a7b0ea7,39adb037-2058-4ce7-b05a-9ed851c7113e,2,2023-01-14T00:00:00,2023-05-12T23:59:59,094ec50b973c39bb19d0782b71265331e134bc662b885264e8602cd91788c822
0a1235f8-c802-4eb4-b86e-1eeb1e4f6b12,39adb037-2058-4ce7-b05a-9ed851c7113e,3,2023-05-17T00:00:00,,9bf83c10997429c1c484ae95a1636479bca48a75aa4b5656696e6d2b3d323467
a6fe8e89-4cef-4065-8ae2-450d946ad4f4,bd49beb3-b58b-4514-b177-c08de6432cbf,1,2024-01-22T00:00:00,,1560d3dd702db557d4e082a85e8b14f15e7943c766c6e1cf56e9315395f54401
8e309bbf-a0cc-49de-877c-f99ab8cbf866,50e8c001-6d6c-4901-944e-f2ecc108ccbb,1,2022-02-18T00:00:00,2022-10-11T23:59:59,712d642cd571faa3cff2b35b89deeb9cb46c0bdcb7fcc4ff6d5865b0db9fda5d
962a3c2e-ec15-4da5-a929-034587cf8b78,50e8c001-6d6c-4901-944e-f2ecc108ccbb,2,2022-10-15T00:00:00,,ac1f308ac3bce3d8516dfd63dcec7f2883e6e9d8aa78b63b9dd59940af4dcb9a
e4a4b3df-908e-417e-96f9-ec770a016302,71284441-bf94-4f5c-86b6-3f8361bff81b,1,2022-11-22T00:00:00,,28a055b792591ffb608f4f968049f9ca8cac32ce0cc4f19b7988456979700c29
5e3fba3f-2b3d-4d59-8337-a18e3af04612,828a9960-a012-4bda-9440-bec0ae8c2287,1,2022-06-18T00:00:00,2022-10-24T23:59:59,06d1f030dd4a71d9ca477d6c72a2d8a0319251cb0fd294224f2733deceff78ee
e44b211d-7986-4198-b962-01ce73f03818,828a9960-a012-4bda-9440-bec0ae8c2287,2,2022-10-26T00:00:00,2023-05-25T23:59:59,44bbde35d0e9c0b574ff830be8ad507f1bc01c65f3098bb9756c5c9cb9a9bf69
c764cbc4-63a9-42cf-bd85-aa8f515bd01a,828a9960-a012-4bda-9440-bec0ae8c2287,3,2023-06-04T00:00:00,,e1be515788fdea68a0bfcd81b6b6cd760511f203057b2fa07de3d98aa55adb85
22fcde4c-75f5-4d66-93ca-f04d5460eacd,bf1d62f1-0e2f-470d-a24f-4e0f664440b2,1,2022-01-16T00:00:00,2022-04-11T23:59:59,2913786ac286ac6d785031b8841973a4b6bff85d0c7561113b9a7ba2aa3c8188
145d28cb-9a80-410a-a666-c51d3ff8b7c9,bf1d62f1-0e2f-470d-a24f-4e0f664440b2,2,2022-04-21T00:00:00,2022-08-31T23:59:59,64ce59fc17a655cdffebf0b009f7aef59c6cbe6be11228887b09d8ee9608fe67
a7b4b1d0-94bf-4573-adbe-e7e949b7a212,bf1d62f1-0e2f-470d-a24f-4e0f664440b2,3,2022-09-10T00:00:00,,15f43f7b30782163b1ebd191aae1d244fbe1613af3198dec69a231b9d0f13f95
32d451f9-4851-49ff-a7e4-7804013e5295,37c9b690-2e4b-432e-aa90-6b669a6a062c,1,2022-08-30T00:00:00,,2f0c2e11c62c403739a10548027e18966756fbf356bcad9942cf3791c0cb8565
812bd75c-7c1e-42d4-afd8-d0879d42e84d,72edbee3-c680-4179-bc7a-fff0d51f4bfc,1,2022-10-17T00:00:00,2022-12-25T23:59:59,a657476dfd0da5a4684150361bcb3a2174da7a2dad566e4c8291719314a916f7
b349c73e-b703-42ee-896a-d329b31d49ef,72edbee3-c680-4179-bc7a-fff0d51f4bfc,2,2023-01-01T00:00:00,,c3f221e95b668d8c36507ac666f173b15e39951e56fa25ee96d6fc3186c7eabf
cfa48121-2a85-4b82-83e8-699cb096984f,49183f6b-bf55-4a08-a3e4-b64879eb3ed5,1,2023-07-22T00:00:00,,26340fa06e158c9d64ec99aa1d3b2a535cf94563549fc240e0415e3ba40ea624
3d41da6d-2d53-4098-9cc1-e808dd177271,7cc710da-fc8a-41bf-a202-032e5d78ed2d,1,2021-10-07T00:00:00,,0ecfe8ddc5890f8bfbb668196a7a6378f6daccf34d8b4ef90f66b9c25a8c8005
1d93cc3a-1f04-4c0d-8a3c-1d0d4d1b1653,b0d84201-a181-4e16-876a-7b29f21330cb,1,2022-05-17T00:00:00,,b855cb660da46eacba1737b85e03c182bc06f8cb557955223aaff0a9be4274fc
ebe2c481-8526-4948-ac7e-372faab6526f,6dd0d3f5-4051-4540-910c-9c530bba7af8,1,2022-07-26T00:00:00,2022-12-18T23:59:59,4d3eb3845c20275d95c972a0fb175a6d9088ba03d2f023991bb806a9c61de230
aeb26304-7e18-4868-85d3-97203a7c7ca1,6dd0d3f5-4051-4540-910c-9c530bba7af8,2,2022-12-27T00:00:00,,755bb71d2daa033089aef081f6f273306b4092be942eb09f6388f78a82974aab
c106f4e2-0e28-4e14-aa75-847f3d39719c,c65c5a51-82b2-4878-934c-646d91a224e1,1,2023-01-25T00:00:00,2023-05-12T23:59:59,6095b0de0646c3d2387650c74b8ce49a51e08804db010af8726d9522a2d7de9c
3602ae63-738e-4563-83a4-a8b7f1cee4e1,c65c5a51-82b2-4878-934c-646d91a224e1,2,2023-05-22T00:00:00,2023-08-22T23:59:59,5b79d880a5cf684b5005229596bf03fe22b8c914ea44406eed2d3079d3b0201d
8832a470-5f1b-410d-a234-c48e8166989b,c65c5a51-82b2-4878-934c-646d91a224e1,3,2023-08-29T00:00:00,,8908a6e6df7b3e6feda5410e6b7aae53782b11021f0a90076adca79ed3c7b138
